date,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,utilities,sp_500
2014-05-06,163.33,198.93,285.1,416.4,117.27,247.26,221.01,83.78,241.52,230.41,3092.97
2014-05-07,163.29,198.56,288.04,419.64,118.85,247.96,223.0,83.67,243.57,234.16,3111.26
2014-05-08,164.44,199.05,288.35,414.25,119.16,246.65,222.96,83.78,242.52,231.44,3107.54
2014-05-09,165.26,200.22,289.72,414.0,119.04,248.09,223.09,83.92,242.5,228.19,3112.65
2014-05-12,167.02,202.74,289.91,416.54,120.27,250.66,226.4,85.17,245.62,226.01,3142.85
2014-05-13,166.33,202.06,290.54,417.91,120.13,251.13,226.92,85.28,245.7,226.42,3144.71
2014-05-14,165.24,199.91,288.91,418.1,119.23,251.21,225.11,84.79,245.87,227.56,3130.35
2014-05-15,164.56,198.52,286.33,413.0,117.91,248.63,222.95,84.11,242.26,226.73,3101.46
2014-05-16,165.45,199.89,288.11,411.85,118.05,249.49,223.38,84.65,243.23,227.34,3113.09
2014-05-19,166.77,200.77,287.42,413.13,118.71,251.1,224.25,85.35,244.25,223.79,3125.23
2014-05-20,165.62,199.05,286.25,412.14,117.91,249.53,221.37,84.94,242.89,223.81,3104.99
2014-05-21,167.78,201.41,288.11,416.75,118.82,251.51,223.38,85.63,244.1,223.97,3130.49
2014-05-22,168.73,202.37,287.61,416.07,119.27,252.94,223.87,85.72,244.56,225.8,3138.2
2014-05-23,170.26,204.08,288.0,415.55,119.57,253.14,225.24,86.55,246.64,225.26,3151.56
2014-05-27,171.36,205.1,288.8,416.5,120.74,254.57,226.31,87.41,246.66,227.1,3170.45
2014-05-28,171.26,204.88,288.57,417.04,120.45,253.86,226.6,87.13,246.78,228.4,3167.26
2014-05-29,171.57,205.74,290.92,420.05,120.74,255.79,227.41,87.7,249.3,228.78,3184.54
2014-05-30,171.6,205.92,293.01,419.57,121.0,256.45,227.5,87.76,249.22,230.51,3190.43
2014-06-02,171.65,206.58,292.27,418.67,121.33,256.88,228.34,87.62,250.21,230.39,3192.95
2014-06-03,170.31,206.23,291.28,420.06,121.45,257.37,227.99,87.53,249.63,231.13,3191.86
2014-06-04,170.39,207.18,292.35,419.49,121.85,257.98,227.82,87.76,250.15,231.21,3198.3
2014-06-05,171.74,208.58,293.36,422.07,122.99,258.4,230.23,88.46,251.16,233.11,3219.32
2014-06-06,171.93,209.75,294.13,425.65,123.84,258.15,232.44,88.85,252.48,232.36,3234.54
2014-06-09,172.69,209.93,293.78,426.11,124.29,256.91,233.76,89.13,251.82,230.72,3237.69
2014-06-10,172.91,209.41,293.92,425.68,124.24,257.46,233.18,89.25,252.13,230.05,3236.91
2014-06-11,172.49,208.75,293.0,427.15,123.41,257.32,231.33,89.03,250.68,227.14,3225.71
2014-06-12,170.89,206.1,290.77,428.54,122.7,256.01,228.47,88.19,248.52,227.87,3203.49
2014-06-13,171.13,206.13,290.78,432.86,122.72,255.96,229.28,88.76,249.45,229.35,3213.56
2014-06-16,170.64,206.84,291.77,435.12,122.19,256.3,228.91,88.79,249.06,230.92,3216.27
2014-06-17,170.51,207.46,291.75,434.39,123.34,256.12,229.47,88.96,249.46,230.56,3223.3
2014-06-18,172.2,209.0,295.21,437.66,124.14,258.22,230.68,89.45,252.18,235.69,3248.2
2014-06-19,172.34,208.62,297.11,440.37,123.96,259.07,231.19,89.27,251.63,237.72,3252.67
2014-06-20,171.66,207.84,296.07,444.57,124.36,261.25,232.2,88.98,253.23,236.29,3258.31
2014-06-23,172.19,208.06,294.42,446.34,124.7,260.41,230.74,89.21,253.53,235.54,3257.88
2014-06-24,171.86,207.56,293.16,437.51,123.82,260.47,228.43,88.75,251.29,236.13,3237.12
2014-06-25,174.1,209.28,292.97,440.42,123.96,263.3,228.74,89.26,253.27,237.26,3253.03
2014-06-26,174.16,209.45,291.86,440.76,123.57,263.46,228.36,89.12,253.02,237.84,3249.58
2014-06-27,174.92,210.0,292.26,440.55,123.87,262.92,229.02,89.65,252.1,238.69,3255.91
2014-06-30,174.79,209.92,292.15,440.61,123.88,261.97,228.08,89.79,253.24,240.63,3254.8
2014-07-01,176.41,212.13,292.89,441.05,124.63,265.34,229.4,90.75,253.73,238.27,3276.95
2014-07-02,176.72,212.46,293.56,440.56,124.6,267.22,229.13,90.79,254.12,233.61,3279.24
2014-07-03,177.56,214.1,295.26,442.28,125.55,268.32,230.99,91.26,255.82,231.09,3297.22
2014-07-07,176.55,212.77,295.49,439.77,124.92,266.3,229.46,91.25,253.75,232.06,3284.37
2014-07-08,173.9,210.66,295.06,439.07,123.85,263.85,227.74,90.36,253.0,233.49,3261.89
2014-07-09,176.11,213.24,296.22,441.86,124.19,264.86,228.09,90.79,254.02,233.14,3277.18
2014-07-10,175.75,211.26,295.98,437.67,123.41,264.79,226.87,90.52,252.88,234.55,3263.63
2014-07-11,176.96,211.96,296.22,434.32,123.58,265.25,228.18,90.91,253.25,232.93,3268.65
2014-07-14,177.98,212.53,297.36,438.13,124.33,266.21,229.46,91.61,253.26,230.13,3284.49
2014-07-15,177.66,211.78,294.94,436.22,125.15,263.81,229.57,91.43,252.58,231.29,3278.16
2014-07-16,178.7,212.31,294.91,443.03,125.01,263.05,230.81,92.31,254.39,232.21,3292.19
2014-07-17,177.05,210.38,292.95,436.08,123.44,260.18,227.19,91.11,253.18,229.91,3253.46
2014-07-18,179.9,212.25,295.84,437.33,124.77,264.43,228.96,92.32,254.84,232.4,3286.87
2014-07-21,179.16,211.22,294.56,438.01,124.48,263.4,228.43,92.25,254.11,232.17,3279.31
2014-07-22,179.96,212.19,293.98,441.35,124.9,265.57,229.45,93.05,254.51,231.79,3295.76
2014-07-23,179.96,211.97,293.65,443.82,125.13,267.73,228.47,93.21,255.6,231.72,3301.57
2014-07-24,180.75,212.58,294.73,444.32,125.45,267.28,227.42,93.21,255.16,232.55,3303.21
2014-07-25,180.23,210.08,293.43,440.9,124.75,266.31,226.81,93.0,255.72,230.72,3287.23
2014-07-28,180.65,210.46,291.92,440.4,124.81,266.59,225.69,93.16,256.36,234.11,3288.19
2014-07-29,180.77,209.88,290.39,438.69,124.05,266.56,222.99,92.68,254.46,231.65,3273.41
2014-07-30,181.31,211.09,287.46,436.42,124.6,267.65,223.17,92.91,253.21,227.9,3273.99
2014-07-31,177.19,207.12,282.53,425.88,122.05,262.22,218.78,91.09,248.36,224.23,3208.66
2014-08-01,176.25,206.39,284.69,422.86,120.98,262.15,218.61,90.72,248.48,225.17,3199.48
2014-08-04,178.07,208.47,285.83,429.67,121.95,263.42,219.29,91.33,251.24,223.85,3222.49
2014-08-05,176.26,207.03,284.48,420.48,120.74,261.06,218.07,90.49,248.84,221.04,3191.5
2014-08-06,174.64,206.49,287.03,422.14,121.26,260.75,217.11,90.32,250.55,218.28,3192.22
2014-08-07,173.77,205.48,284.71,419.25,120.64,257.65,217.31,89.97,248.36,220.77,3175.02
2014-08-08,175.42,208.7,287.52,426.33,121.81,260.59,220.35,90.6,251.02,225.15,3211.69
2014-08-11,176.01,209.63,289.71,426.18,122.0,260.61,221.28,91.12,250.84,224.28,3220.96
2014-08-12,175.53,209.02,289.31,423.35,122.16,260.28,220.75,90.93,251.49,224.12,3215.81
2014-08-13,177.12,209.76,290.06,424.83,122.83,263.31,222.7,91.97,252.72,224.9,3237.96
2014-08-14,178.12,211.37,291.28,422.69,123.49,266.42,223.77,92.09,252.94,227.06,3252.15
2014-08-15,178.09,211.06,291.6,425.2,122.98,266.71,223.15,92.19,253.49,227.76,3252.22
2014-08-18,179.28,212.9,293.3,426.47,124.31,268.75,226.57,93.17,255.95,227.37,3280.11
2014-08-19,179.58,214.53,294.01,429.57,124.5,270.52,227.15,93.85,256.84,230.18,3296.97
2014-08-20,179.48,215.63,294.0,430.47,124.87,270.55,229.45,93.85,257.21,230.7,3305.29
2014-08-21,179.41,215.44,294.36,430.48,126.26,270.85,229.39,94.33,256.74,231.25,3315.09
2014-08-22,179.25,215.7,293.83,427.69,125.83,271.02,228.41,94.35,255.71,230.56,3308.8
2014-08-25,179.58,216.31,295.37,431.06,126.87,272.98,229.19,94.37,256.66,232.01,3324.68
2014-08-26,179.52,216.42,295.16,433.29,127.2,274.1,228.44,94.44,256.96,229.38,3328.19
2014-08-27,179.3,216.68,295.39,432.88,127.02,274.1,228.42,94.39,256.99,231.72,3328.84
2014-08-28,178.85,216.3,295.35,432.68,126.49,273.74,227.82,94.19,257.12,233.29,3323.53
2014-08-29,179.56,216.32,295.69,434.88,127.14,274.84,227.82,94.62,257.54,235.02,3334.75
2014-09-02,180.59,216.75,295.55,429.46,127.6,274.9,228.3,94.76,256.57,232.64,3333.05
2014-09-03,180.62,216.08,296.01,430.8,127.46,276.04,228.15,94.09,257.04,233.98,3330.88
2014-09-04,180.62,216.93,296.66,425.26,127.49,274.65,228.26,94.0,256.8,233.98,3325.83
2014-09-05,182.01,217.77,298.3,428.18,127.72,276.23,229.06,94.61,258.06,236.88,3342.64
2014-09-08,182.19,216.72,296.43,421.51,127.72,276.37,228.94,94.76,256.93,235.32,3332.77
2014-09-09,180.34,214.58,295.54,419.51,126.45,275.52,228.03,94.15,254.84,232.52,3310.99
2014-09-10,180.66,215.3,296.83,418.36,127.0,277.39,228.25,94.94,254.86,231.61,3323.3
2014-09-11,181.06,215.45,296.97,418.73,127.41,276.59,228.53,95.06,254.59,233.64,3326.87
2014-09-12,179.92,214.77,295.02,412.43,127.25,274.68,227.59,94.64,253.24,229.39,3307.09
2014-09-15,179.02,213.91,296.32,415.45,127.29,273.8,227.61,94.04,253.66,230.1,3304.76
2014-09-16,180.35,214.88,298.54,420.37,127.75,277.48,228.89,94.68,254.97,232.97,3329.52
2014-09-17,180.82,214.95,298.11,418.36,128.32,277.74,229.88,94.85,256.42,232.42,3333.89
2014-09-18,181.59,215.82,298.75,416.37,129.68,279.92,231.0,95.48,258.23,230.82,3350.53
2014-09-19,182.73,216.02,299.4,416.38,129.22,280.19,230.73,95.13,258.05,232.79,3348.96
2014-09-22,180.34,212.88,298.94,410.73,128.32,278.63,228.19,94.41,257.79,231.12,3322.12
2014-09-23,179.22,211.19,296.34,409.43,127.45,277.02,226.27,94.21,256.35,230.31,3303.17
2014-09-24,180.32,213.39,299.96,409.58,128.2,281.66,227.4,94.83,258.98,229.56,3329.09
2014-09-25,177.54,210.33,296.21,403.29,126.09,277.21,224.01,92.67,255.21,228.27,3275.26
2014-09-26,179.04,212.59,297.31,408.55,127.3,278.07,226.05,93.8,257.6,228.75,3303.77
2014-09-29,178.82,211.38,297.18,406.83,126.81,277.58,225.42,93.72,256.39,229.99,3295.56
2014-09-30,178.86,210.24,297.24,401.93,126.59,275.93,225.24,93.96,253.43,230.44,3286.5
2014-10-01,176.03,207.58,295.48,394.43,125.11,273.16,221.0,92.42,247.61,231.68,3243.16
2014-10-02,175.99,208.37,295.87,392.93,125.38,272.55,220.75,92.45,246.96,231.41,3243.37
2014-10-03,178.08,211.1,299.2,392.94,127.2,277.93,223.75,93.16,247.72,232.84,3279.62
2014-10-06,178.25,209.93,299.4,393.44,127.0,276.85,223.01,93.16,247.55,232.82,3274.55
2014-10-07,175.88,206.86,297.94,388.2,124.68,272.47,217.73,91.62,243.23,232.58,3225.03
2014-10-08,178.39,210.1,302.21,392.11,126.94,279.32,221.6,93.43,246.47,237.76,3282.12
2014-10-09,174.47,205.34,299.39,377.75,124.33,273.77,216.47,91.87,240.21,233.84,3214.43
2014-10-10,171.71,203.55,300.87,373.31,123.33,271.87,213.28,89.31,236.66,235.03,3177.85
2014-10-13,168.77,199.36,296.71,362.66,122.24,265.37,209.97,88.2,230.47,234.81,3125.51
2014-10-14,169.32,200.69,296.51,358.21,122.82,263.36,212.71,88.45,231.23,237.08,3130.46
2014-10-15,168.09,199.11,292.98,359.75,120.37,261.25,212.36,87.8,232.74,233.93,3105.31
2014-10-16,166.81,199.43,290.86,365.82,120.36,259.95,213.92,87.3,235.08,234.01,3105.83
2014-10-17,168.35,201.57,294.17,369.17,121.93,264.14,218.13,88.35,238.26,235.38,3145.85
2014-10-20,170.55,204.4,298.41,371.99,122.67,267.3,218.79,88.94,241.66,238.67,3174.65
2014-10-21,173.09,208.25,299.59,382.88,124.96,274.39,223.61,90.86,247.03,239.55,3236.83
2014-10-22,172.38,206.49,300.19,376.53,123.85,272.89,220.65,90.36,244.9,241.06,3213.46
2014-10-23,174.47,209.42,299.97,383.25,125.06,277.67,225.47,91.74,244.95,241.53,3253.0
2014-10-24,175.36,209.2,302.43,382.16,126.2,281.51,227.49,92.48,246.53,243.84,3275.97
2014-10-27,175.81,209.58,303.19,374.41,126.37,281.85,227.41,92.51,241.45,243.33,3271.07
2014-10-28,177.94,211.88,304.38,382.9,127.8,283.93,231.28,93.83,243.71,245.05,3310.11
2014-10-29,176.68,211.23,304.03,383.56,128.06,284.01,230.29,93.68,240.65,243.58,3305.77
2014-10-30,176.62,212.63,305.72,382.43,128.7,289.15,231.17,93.91,242.42,248.8,3326.53
2014-10-31,178.59,214.72,307.8,390.24,130.3,290.62,233.55,95.56,246.96,248.89,3365.57
2014-11-03,178.29,214.75,308.9,383.45,130.71,290.69,233.04,95.94,245.07,250.62,3365.18
2014-11-04,176.95,212.06,310.56,376.05,130.84,290.95,233.16,95.98,242.53,249.14,3355.67
2014-11-05,177.24,212.95,312.85,382.62,131.73,290.52,234.53,96.26,244.84,254.97,3375.62
2014-11-06,177.01,214.81,313.47,387.52,131.85,292.17,237.12,96.27,246.89,250.45,3389.09
2014-11-07,176.75,214.42,314.32,391.64,131.92,289.42,237.36,96.24,248.13,253.04,3390.73
2014-11-10,176.4,214.29,315.66,388.38,132.58,292.34,238.5,96.49,248.78,254.39,3401.45
2014-11-11,176.35,215.12,315.1,389.39,132.28,293.37,238.19,96.58,249.93,253.49,3403.82
2014-11-12,176.86,216.22,315.19,385.91,131.97,292.96,238.52,96.82,250.57,248.68,3402.12
2014-11-13,177.71,217.54,316.7,380.76,131.9,292.68,237.94,97.4,250.52,246.65,3404.12
2014-11-14,178.57,218.36,314.74,384.26,131.44,290.24,238.1,98.0,251.32,245.72,3405.22
2014-11-17,177.9,218.15,316.68,382.67,131.47,291.67,237.86,97.83,251.28,249.03,3407.85
2014-11-18,177.86,218.46,317.87,382.83,131.79,296.27,239.69,98.26,254.1,249.69,3425.82
2014-11-19,177.02,219.46,319.28,384.97,131.56,294.7,239.05,97.63,253.82,249.52,3420.83
2014-11-20,176.71,220.38,317.82,389.18,131.63,293.53,239.49,98.25,255.13,248.94,3427.66
2014-11-21,176.76,220.89,319.25,393.92,132.35,294.84,241.84,98.46,258.35,249.89,3445.95
2014-11-24,177.34,222.97,318.91,391.05,133.14,296.22,242.49,99.15,257.08,247.69,3455.85
2014-11-25,178.85,223.54,319.36,384.79,132.89,296.43,242.89,99.22,256.14,247.62,3452.14
2014-11-26,180.08,223.67,320.61,380.54,133.15,298.52,242.59,100.12,256.53,248.88,3462.38
2014-11-28,181.05,226.28,324.52,356.7,133.23,300.26,240.55,100.5,250.3,251.54,3453.7
2014-12-01,178.96,223.82,322.53,359.32,132.28,299.67,237.45,99.38,247.77,251.95,3430.21
2014-12-02,178.7,224.67,323.72,364.1,133.57,302.98,239.3,99.64,249.2,253.68,3452.23
2014-12-03,178.16,225.11,321.39,368.4,134.15,303.49,242.41,100.1,252.86,252.97,3465.87
2014-12-04,178.31,224.86,321.09,365.47,134.29,303.11,241.31,100.2,253.63,252.76,3461.88
2014-12-05,177.87,225.44,321.54,361.11,135.62,305.44,241.72,100.04,253.36,250.66,3467.66
2014-12-08,177.4,223.58,320.8,347.13,136.15,306.45,239.06,98.83,249.26,252.65,3442.86
2014-12-09,176.14,223.26,319.8,350.09,135.81,305.3,239.28,99.29,249.89,253.9,3442.06
2014-12-10,173.83,220.1,316.62,339.38,133.99,300.46,234.77,97.67,244.59,250.82,3385.95
2014-12-11,175.15,221.82,319.16,339.5,134.45,301.36,235.86,98.17,244.78,253.4,3401.94
2014-12-12,173.17,220.44,315.15,332.22,131.7,296.45,231.45,96.64,237.67,250.98,3346.89
2014-12-15,172.06,219.16,313.08,329.86,130.6,294.17,230.89,96.07,236.38,248.74,3325.72
2014-12-16,169.74,215.7,311.68,332.16,129.29,290.43,230.88,94.65,234.76,248.28,3297.48
2014-12-17,172.81,219.85,316.14,346.19,132.25,295.96,233.0,96.47,241.27,253.08,3364.71
2014-12-18,176.02,223.35,322.53,353.54,135.46,304.16,238.95,99.4,246.72,258.07,3445.89
2014-12-19,177.43,224.16,321.87,364.58,135.5,305.41,240.22,99.49,249.56,258.11,3461.65
2014-12-22,179.37,226.28,324.71,361.01,136.33,301.89,242.41,100.57,249.69,258.96,3475.18
2014-12-23,180.11,227.62,327.19,365.54,137.13,295.24,243.51,100.85,251.67,259.73,3481.37
2014-12-24,180.04,227.2,326.63,362.59,136.88,297.2,243.64,100.75,250.95,264.43,3480.98
2014-12-26,181.04,228.47,327.27,362.34,136.88,299.46,243.65,101.16,251.8,267.62,3492.5
2014-12-29,180.72,230.01,326.12,363.3,137.39,300.25,243.72,100.67,251.43,270.71,3495.93
2014-12-30,180.06,229.14,324.79,361.03,137.23,299.12,242.57,99.97,250.98,265.05,3479.12
2014-12-31,178.16,228.33,320.82,358.31,135.56,296.19,240.08,98.77,248.46,260.17,3443.26
2015-01-02,177.83,226.68,319.7,359.85,135.65,297.35,239.72,98.65,248.9,261.66,3442.43
2015-01-05,174.77,222.22,317.23,345.49,132.81,295.54,234.18,96.91,242.24,258.23,3379.66
2015-01-06,173.02,220.12,317.19,340.96,130.78,294.75,231.4,95.73,240.56,258.54,3349.61
2015-01-07,172.69,223.5,322.73,342.12,132.23,301.44,232.82,96.56,243.03,261.07,3389.3
2015-01-08,175.38,226.82,327.64,349.66,134.18,306.63,237.46,98.75,248.8,262.91,3449.98
2015-01-09,174.26,224.23,325.02,346.9,132.38,304.15,234.87,98.48,247.55,261.2,3420.99
2015-01-12,173.76,223.17,323.9,337.18,131.26,303.94,233.32,97.15,246.79,260.5,3393.31
2015-01-13,174.47,222.91,323.85,334.74,130.82,302.56,232.87,97.09,244.02,261.32,3384.8
2015-01-14,173.18,220.35,323.01,335.17,128.97,302.27,231.56,96.57,241.12,263.8,3365.2
2015-01-15,172.29,217.6,323.49,331.13,127.32,299.03,230.26,95.16,240.81,265.68,3334.13
2015-01-16,174.73,220.47,326.03,341.7,128.85,304.77,231.83,96.03,244.78,268.04,3378.92
2015-01-20,174.33,219.06,327.25,342.04,128.35,304.54,233.62,96.82,245.05,268.64,3384.23
2015-01-21,175.7,220.42,328.48,348.3,128.6,304.87,235.31,96.96,247.46,271.3,3400.53
2015-01-22,177.87,224.6,332.02,350.31,131.76,308.75,239.15,98.86,250.68,270.1,3452.47
2015-01-23,177.16,224.24,328.49,347.16,130.42,307.29,237.28,99.02,246.67,271.01,3433.52
2015-01-26,177.11,225.53,328.44,351.99,131.04,308.66,237.68,98.59,247.83,270.9,3442.36
2015-01-27,174.56,223.75,324.42,351.38,129.61,306.34,234.6,95.36,245.98,271.34,3396.28
2015-01-28,172.45,220.79,320.71,337.79,127.07,301.87,232.4,95.3,241.56,268.79,3350.64
2015-01-29,172.88,223.71,323.19,338.5,128.25,304.44,235.15,96.33,244.81,272.41,3382.75
2015-01-30,172.41,221.3,317.12,341.0,126.17,299.77,231.33,94.96,243.7,266.32,3338.84
2015-02-02,173.72,223.27,321.28,351.22,128.23,301.63,234.79,95.95,246.0,267.48,3382.18
2015-02-03,176.74,228.09,324.01,360.97,130.4,303.6,238.49,96.94,251.35,268.61,3431.07
2015-02-04,178.07,229.61,324.31,355.16,130.07,299.64,236.57,97.08,249.81,265.22,3417.53
2015-02-05,178.33,230.99,325.69,360.31,131.38,304.56,238.89,98.02,255.91,267.54,3453.18
2015-02-06,179.19,230.68,324.17,359.85,132.35,301.99,238.35,97.42,255.12,256.55,3442.03
2015-02-09,178.93,229.86,321.92,360.63,131.81,298.54,237.7,97.28,254.92,254.25,3427.52
2015-02-10,180.58,232.7,325.57,359.94,132.76,303.24,239.09,98.82,256.8,259.59,3464.23
2015-02-11,180.78,232.77,327.48,357.63,132.71,303.63,239.12,99.25,256.27,253.73,3464.96
2015-02-12,182.25,235.43,329.0,362.95,134.11,304.65,241.2,100.88,260.79,252.54,3498.97
2015-02-13,183.43,236.81,327.38,370.08,133.98,306.19,242.34,101.6,263.0,248.63,3513.43
2015-02-17,182.75,236.41,327.34,370.62,134.51,308.14,242.74,101.64,263.27,248.38,3519.43
2015-02-18,182.11,236.15,328.85,365.26,133.64,308.65,243.98,101.8,263.89,254.25,3518.43
2015-02-19,182.79,236.87,326.81,362.41,133.05,308.93,244.21,102.21,264.6,251.47,3515.09
2015-02-20,183.19,238.66,327.73,361.34,134.13,312.27,246.48,102.85,265.6,251.58,3536.93
2015-02-23,182.19,238.52,328.64,359.82,133.65,313.35,245.48,103.01,265.18,253.27,3535.88
2015-02-24,182.97,239.45,329.66,360.52,134.33,313.16,246.27,103.18,266.26,254.82,3545.72
2015-02-25,184.24,241.39,328.8,362.03,134.41,313.21,246.23,102.5,265.56,250.89,3543.41
2015-02-26,185.02,240.55,329.13,355.64,134.03,314.0,245.09,103.18,263.75,249.07,3538.59
2015-02-27,184.9,240.25,330.51,354.26,133.48,312.56,244.04,102.64,263.14,248.83,3528.15
2015-03-02,186.85,243.13,331.12,351.84,134.57,315.21,246.1,103.65,264.94,243.96,3549.9
2015-03-03,187.12,242.54,329.67,352.63,134.22,312.52,244.44,102.82,263.33,245.7,3533.82
2015-03-04,186.7,241.08,327.29,351.91,133.24,313.76,242.51,102.49,262.44,244.16,3518.82
2015-03-05,186.63,241.4,328.39,349.74,133.8,314.99,242.86,102.36,261.39,246.03,3523.13
2015-03-06,184.58,238.42,322.11,344.05,132.81,308.99,239.6,101.19,257.94,238.65,3473.5
2015-03-09,184.86,239.75,323.56,341.7,133.4,310.66,241.67,101.69,258.22,238.94,3487.43
2015-03-10,181.03,235.84,318.74,336.84,130.58,307.12,237.23,99.47,254.14,238.55,3428.44
2015-03-11,180.42,234.74,316.36,337.63,131.41,307.02,237.05,98.78,253.98,236.98,3422.23
2015-03-12,183.7,239.48,320.83,336.06,134.29,311.04,240.05,99.31,257.19,241.51,3465.97
2015-03-13,182.01,237.75,318.43,334.5,133.37,310.55,237.85,98.79,254.65,239.12,3444.97
2015-03-16,183.79,240.35,322.25,339.0,134.95,317.35,241.75,99.99,254.37,243.18,3491.64
2015-03-17,183.09,239.1,319.97,337.24,134.67,316.47,240.77,100.04,251.44,242.75,3480.05
2015-03-18,185.56,241.21,321.95,347.02,135.39,320.55,243.56,101.31,255.4,249.35,3522.42
2015-03-19,185.1,240.79,320.47,341.15,134.08,322.26,241.9,101.14,250.94,246.89,3505.29
2015-03-20,186.65,243.37,324.33,345.82,135.79,324.78,243.14,101.67,252.66,249.19,3536.88
2015-03-23,186.54,243.07,325.19,345.21,135.2,323.87,241.32,101.76,252.47,249.48,3530.71
2015-03-24,186.26,241.85,323.23,342.42,134.03,321.07,240.42,101.47,251.75,246.55,3509.24
2015-03-25,182.88,237.96,322.56,346.59,132.03,315.17,236.37,98.76,248.94,243.58,3458.2
2015-03-26,182.29,236.45,321.31,345.89,131.83,314.35,235.68,98.82,249.41,241.63,3450.04
2015-03-27,182.12,237.66,323.15,343.32,131.71,316.69,236.66,98.99,249.4,243.01,3458.68
2015-03-30,183.49,240.1,326.19,350.55,133.51,319.83,239.93,100.14,252.67,246.17,3501.23
2015-03-31,181.85,239.01,323.37,347.33,132.59,315.2,237.63,99.22,250.48,246.04,3470.67
2015-04-01,181.71,237.93,323.55,347.97,132.4,311.33,235.71,98.78,250.78,246.32,3457.22
2015-04-02,182.6,240.07,325.62,348.58,133.17,312.05,236.07,98.73,251.07,246.96,3469.49
2015-04-06,183.29,241.21,328.28,354.75,133.29,312.47,237.83,99.7,253.1,250.11,3492.43
2015-04-07,182.91,239.95,326.97,355.84,132.71,313.28,237.5,99.56,252.8,247.41,3485.28
2015-04-08,184.03,242.18,327.23,352.18,133.18,315.95,238.02,99.82,253.34,246.7,3495.56
2015-04-09,184.31,242.4,328.4,357.57,133.35,318.4,239.53,100.22,254.18,245.52,3511.15
2015-04-10,184.68,243.17,328.79,359.37,133.35,321.09,243.84,100.61,254.81,247.45,3529.41
2015-04-13,184.22,241.89,327.16,356.35,133.74,319.19,241.22,100.26,253.81,244.88,3513.46
2015-04-14,183.88,241.71,327.89,362.69,133.78,319.76,241.51,99.93,254.88,246.25,3519.19
2015-04-15,184.52,241.72,327.07,371.04,134.36,320.63,241.85,100.8,257.51,246.72,3537.31
2015-04-16,184.98,242.23,328.26,370.02,134.51,320.44,241.21,100.51,256.71,245.22,3534.62
2015-04-17,182.09,238.67,325.29,367.03,132.71,317.87,238.46,99.06,254.56,244.38,3494.64
2015-04-20,184.6,241.23,326.61,368.69,133.36,319.59,241.09,100.83,256.34,248.02,3526.98
2015-04-21,184.53,241.41,326.99,364.95,132.64,321.75,240.53,100.77,254.33,245.63,3521.79
2015-04-22,185.47,241.75,327.39,367.27,133.57,322.26,241.62,101.87,254.97,246.26,3539.8
2015-04-23,187.09,242.88,325.94,369.53,133.71,323.5,241.28,102.07,255.57,247.78,3548.38
2015-04-24,188.44,246.13,325.83,367.15,133.37,322.47,240.28,103.09,257.68,250.22,3556.38
2015-04-27,187.77,244.05,324.21,366.93,132.95,316.78,240.16,103.46,259.96,247.12,3541.66
2015-04-28,188.23,243.21,324.34,369.03,133.75,318.01,240.81,103.64,260.13,248.91,3551.7
2015-04-29,187.65,241.65,321.83,371.66,133.78,315.47,239.59,103.15,260.21,248.09,3538.58
2015-04-30,185.39,238.87,320.71,370.34,132.79,310.91,237.55,101.52,258.2,244.91,3502.86
2015-05-01,186.27,242.22,323.56,371.48,133.85,315.08,240.39,103.01,262.71,246.31,3541.12
